"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy the keystone bundle to test the 'db-router' relation.

    Args:
        ops_test: The ops test framework
    ","1533521","test_keystone_bundle_db_router","tests.integration.relations","Thu Aug 07 01:45:28 UTC 2025","passed","Thu Aug 07 02:11:01 UTC 2025","","test_db_router","",""
"Confirm that a new primary is elected when the current primary is torn down.","306141","test_kill_primary_check_reelection","tests.integration.high_availability","Thu Aug 07 01:49:57 UTC 2025","passed","Thu Aug 07 01:55:03 UTC 2025","","test_replication_reelection","",""
"The SST test.

    A forceful restart instance with deleted data and without transaction logs (forced clone).
    ","99440","test_sst_test","tests.integration.high_availability","Thu Aug 07 01:47:05 UTC 2025","passed","Thu Aug 07 01:48:44 UTC 2025","","test_self_healing_restart_forceful","",""
"Rotate password and confirm changes.","10183","test_password_rotation_root_user_implicit","tests.integration.relations","Thu Aug 07 01:50:48 UTC 2025","passed","Thu Aug 07 01:50:58 UTC 2025","","test_database","",""
"Ensure connections (with and without ssl) are possible before relating with TLS operator.","2307","test_connection_before_tls","tests.integration","Thu Aug 07 01:52:29 UTC 2025","passed","Thu Aug 07 01:52:31 UTC 2025","","test_tls","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Thu Aug 07 01:47:09 UTC 2025","skipped","Thu Aug 07 01:47:09 UTC 2025","","test_architecture","",""
"Test to restore a backup on a new mysql cluster.","500537","test_restore_on_new_cluster","tests.integration","Thu Aug 07 01:59:09 UTC 2025","passed","Thu Aug 07 02:07:29 UTC 2025","","test_backup_aws","",""
"Deploy the keystone bundle to test the 'shared-db' relation.

    Args:
        ops_test: The ops test framework
    ","1431504","test_keystone_bundle_shared_db","tests.integration.relations","Thu Aug 07 01:42:49 UTC 2025","passed","Thu Aug 07 02:06:40 UTC 2025","","test_shared_db","",""
"Test switchover on primary cluster fail.","271610","test_failover","tests.integration.high_availability","Thu Aug 07 01:59:22 UTC 2025","passed","Thu Aug 07 02:03:54 UTC 2025","","test_async_replication","",""
"Test to create a backup and list backups.","51145","test_backup","tests.integration","Thu Aug 07 01:51:51 UTC 2025","passed","Thu Aug 07 01:52:42 UTC 2025","","test_backup_aws","",""
"Completely cut and restore network.","519563","test_network_cut","tests.integration.high_availability","Thu Aug 07 01:52:30 UTC 2025","passed","Thu Aug 07 02:01:10 UTC 2025","","test_self_healing_network_cut","",""
"Test that the pre-upgrade-check action runs successfully.","5220","test_pre_upgrade_check","tests.integration.high_availability","Thu Aug 07 01:53:22 UTC 2025","passed","Thu Aug 07 01:53:27 UTC 2025","","test_upgrade_rollback_incompat","",""
"Relate the database to the application.","597816","test_integrate_with_isolated_space","tests.integration.spaces","Thu Aug 07 01:48:43 UTC 2025","passed","Thu Aug 07 01:58:41 UTC 2025","","test_spaced_db","",""
"","265271","test_fail_and_rollback","tests.integration.high_availability","Thu Aug 07 01:56:24 UTC 2025","passed","Thu Aug 07 02:00:50 UTC 2025","","test_upgrade","",""
"Remove relation and wait for the expected changes in status.","32477","test_relation_broken","tests.integration.relations","Thu Aug 07 02:04:47 UTC 2025","passed","Thu Aug 07 02:05:20 UTC 2025","","test_database","",""
"","434038","test_rollback","tests.integration.high_availability","Thu Aug 07 01:54:46 UTC 2025","passed","Thu Aug 07 02:02:00 UTC 2025","","test_upgrade_rollback_incompat","",""
