"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 14 01:31:10 UTC 2024","Fri Jun 14 01:36:59 UTC 2024","348483","tests.integration.high_availability","test_upgrade_rollback_incompat","","","","test_build_and_deploy","Simple test to ensure that the mysql and application charms get deployed."
"broken","Fri Jun 14 01:29:50 UTC 2024","Fri Jun 14 02:15:01 UTC 2024","2711219","tests.integration.relations","test_db_router","","","","test_keystone_bundle_db_router","Deploy the keystone bundle to test the 'db-router' relation.

    Args:
        ops_test: The ops test framework
        mysql_charm_series: The series for the database machine
    "
"passed","Fri Jun 14 01:37:39 UTC 2024","Fri Jun 14 01:41:01 UTC 2024","201646","tests.integration.high_availability","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Fri Jun 14 01:36:59 UTC 2024","Fri Jun 14 01:37:11 UTC 2024","12758","tests.integration.high_availability","test_upgrade_rollback_incompat","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Fri Jun 14 01:45:23 UTC 2024","Fri Jun 14 01:48:31 UTC 2024","188245","tests.integration.high_availability","test_async_replication","","","","test_deploy_router_and_app","Deploy the router and the test application."
"passed","Fri Jun 14 01:31:41 UTC 2024","Fri Jun 14 01:36:53 UTC 2024","312153","tests.integration.high_availability","test_replication","","","","test_build_and_deploy","Build the charm and deploy 3 units to ensure a cluster is formed."
"passed","Fri Jun 14 01:44:52 UTC 2024","Fri Jun 14 01:48:14 UTC 2024","202757","tests.integration.high_availability","test_self_healing","","","","test_cluster_pause","Pause test.

    A graceful simultaneous restart of all instances,
    check primary election after the start, write and read data
    "
"passed","Fri Jun 14 01:48:45 UTC 2024","Fri Jun 14 01:49:15 UTC 2024","29817","tests.integration.high_availability","test_async_replication","","","","test_standby_promotion","Test graceful promotion of a standby cluster to primary."
"broken","Fri Jun 14 01:38:38 UTC 2024","Fri Jun 14 01:59:23 UTC 2024","1244866","tests.integration.high_availability","test_upgrade_rollback_incompat","","","","test_rollback",""
"passed","Fri Jun 14 01:27:59 UTC 2024","Fri Jun 14 01:32:23 UTC 2024","264783","tests.integration.relations","test_relation_mysql_legacy","","","","test_build_and_deploy","Build the charm and deploy 3 units to ensure a cluster is formed."
"passed","Fri Jun 14 01:42:59 UTC 2024","Fri Jun 14 01:51:52 UTC 2024","532303","tests.integration.high_availability","test_replication","","","","test_cluster_isolation","Test for cluster data isolation.

    This test creates a new cluster, create a new table on both cluster, write a single record with
    the application name for each cluster, retrieve and compare these records, asserting they are
    not the same.
    "
"passed","Fri Jun 14 01:32:23 UTC 2024","Fri Jun 14 01:32:33 UTC 2024","9686","tests.integration.relations","test_relation_mysql_legacy","","","","test_relation_creation","Relate charms and wait for the expected changes in status."
"skipped","Fri Jun 14 01:34:26 UTC 2024","Fri Jun 14 01:34:26 UTC 2024","0","tests.integration.relations","test_database","","","","test_relation_creation_databag","Relate charms and wait for the expected changes in status."
"passed","Fri Jun 14 01:33:55 UTC 2024","Fri Jun 14 01:34:07 UTC 2024","12357","tests.integration.relations","test_database","","","","test_password_rotation","Rotate password and confirm changes."
"passed","Fri Jun 14 01:29:28 UTC 2024","Fri Jun 14 01:33:55 UTC 2024","266743","tests.integration.relations","test_database","","","","test_build_and_deploy","Build the charm and deploy 3 units to ensure a cluster is formed."
"passed","Fri Jun 14 01:43:27 UTC 2024","Fri Jun 14 01:44:49 UTC 2024","81315","tests.integration.high_availability","test_self_healing","","","","test_replicate_data_on_restart","Stop server, write data, start and validate replication."
"passed","Fri Jun 14 01:43:28 UTC 2024","Fri Jun 14 01:51:43 UTC 2024","494503","tests.integration","test_backups","","","","test_restore_on_new_cluster","Test to restore a backup on a new mysql cluster."
"passed","Fri Jun 14 01:36:35 UTC 2024","Fri Jun 14 01:42:56 UTC 2024","380289","tests.integration.high_availability","test_async_replication","","","","test_build_and_deploy","Simple test to ensure that the mysql and application charms get deployed."
"passed","Fri Jun 14 01:37:29 UTC 2024","Fri Jun 14 01:38:49 UTC 2024","79642","tests.integration.high_availability","test_self_healing","","","","test_kill_db_process","Kill mysqld process and check for auto cluster recovery."
"passed","Fri Jun 14 01:54:12 UTC 2024","Fri Jun 14 01:54:28 UTC 2024","15413","tests.integration.high_availability","test_async_replication","","","","test_rejoin_invalidated_cluster","Test rejoin invalidated cluster with."
