"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Reboot a single unit and ensure it comes back online.","69614","test_reboot_2_of_3_units","tests.integration","Fri Mar 14 01:35:31 UTC 2025","passed","Fri Mar 14 01:36:40 UTC 2025","","test_vm_reboot","",""
"","102533","test_landscape_client","tests.integration","Fri Mar 14 01:33:46 UTC 2025","passed","Fri Mar 14 01:35:29 UTC 2025","","test_subordinate_charms","",""
"Test rejoin invalidated cluster with.","14525","test_rejoin_invalidated_cluster","tests.integration.high_availability","Fri Mar 14 01:49:15 UTC 2025","passed","Fri Mar 14 01:49:30 UTC 2025","","test_async_replication","",""
"Completely cut and restore network.","472838","test_network_cut","tests.integration.high_availability","Fri Mar 14 01:37:54 UTC 2025","passed","Fri Mar 14 01:45:47 UTC 2025","","test_self_healing_network_cut","",""
"Freeze and unfreeze process and check for auto cluster recovery.","48736","test_freeze_db_process","tests.integration.high_availability","Fri Mar 14 01:37:32 UTC 2025","passed","Fri Mar 14 01:38:20 UTC 2025","","test_self_healing_process_frozen","",""
"Run the create replication and wait for the applications to settle.","161060","test_create_replication","tests.integration.high_availability","Fri Mar 14 01:41:10 UTC 2025","passed","Fri Mar 14 01:43:51 UTC 2025","","test_async_replication","",""
"Simple test to ensure that the mysql and application charms get deployed.","431914","test_deploy_stable","tests.integration.high_availability","Fri Mar 14 01:30:30 UTC 2025","passed","Fri Mar 14 01:37:42 UTC 2025","","test_upgrade_from_stable","",""
"Test graceful promotion of a standby cluster to primary.","27931","test_standby_promotion","tests.integration.high_availability","Fri Mar 14 01:44:08 UTC 2025","passed","Fri Mar 14 01:44:35 UTC 2025","","test_async_replication","",""
"Stop server, write data, start and validate replication.","138896","test_replicate_data_on_restart","tests.integration.high_availability","Fri Mar 14 01:37:58 UTC 2025","passed","Fri Mar 14 01:40:16 UTC 2025","","test_self_healing_stop_primary","",""
"Test updating from stable channel.","274643","test_upgrade_from_stable","tests.integration.high_availability","Fri Mar 14 01:37:57 UTC 2025","passed","Fri Mar 14 01:42:31 UTC 2025","","test_upgrade_from_stable","",""
"Build the charm and deploy 3 units to ensure a cluster is formed.","297518","test_build_and_deploy","tests.integration","Fri Mar 14 01:29:48 UTC 2025","passed","Fri Mar 14 01:34:45 UTC 2025","","test_vm_reboot","",""
